recording id,timestamp,start_secs,what,Night Recording,Seconds after dusk,Seconds before dawn
197915,2018-11-19T15:57:00.000Z,13.1,more pork - classic,True,,-1799
209215,2018-12-11T08:32:00.000Z,17.8,more pork - classic,True,1800,
252819,2019-02-22T17:17:00.000Z,25.0,more pork - classic,True,,-599
204964,2018-12-04T08:26:00.000Z,44.9,more pork - classic,True,1800,
203267,2018-12-01T13:54:04.000Z,48.2,more pork - classic,True,,-8875
245587,2019-02-10T08:53:00.000Z,17.5,more pork - classic,True,3600,
226042,2019-01-12T16:22:01.000Z,57.6,more pork - classic,True,,-1198
249475,2019-02-16T07:56:00.000Z,46.0,more pork - classic,True,600,
163964,2018-07-13T18:03:00.000Z,24.2,more pork - classic,True,,-3599
249664,2019-02-16T16:41:00.000Z,17.0,more pork - classic,True,,-2399
208383,2018-12-09T12:01:02.000Z,27.0,more pork - classic,True,,-15597
209344,2018-12-11T15:41:00.000Z,36.3,more pork - classic,True,,-2399
166356,2018-08-06T18:05:00.000Z,45.8,more pork - classic,True,,-2399
206170,2018-12-06T15:21:01.000Z,1.9,more pork - classic,True,,-3598
177820,2018-09-29T16:48:00.000Z,49.4,more pork - classic,True,,-2399
281912,2019-04-20T06:25:00.000Z,58.4,more pork - classic,True,600,
267201,2019-03-21T10:59:03.000Z,35.2,more pork - classic,True,14403,
257159,2019-03-01T16:54:00.000Z,22.7,more pork - classic,True,,-2399
166430,2018-08-07T17:54:00.000Z,36.5,more pork - classic,True,,-2999
195468,2018-11-12T14:33:06.000Z,50.3,more pork - classic,True,,-7133
223066,2019-01-06T12:13:01.000Z,18.4,more pork - classic,True,,-15778
168425,2018-08-28T07:03:00.000Z,40.7,more pork - classic,True,2400,
179992,2018-10-03T17:02:00.000Z,1.4,more pork - classic,True,,-1199
264819,2019-03-17T07:15:00.000Z,26.0,more pork - classic,True,600,
169704,2018-09-05T17:35:00.000Z,6.7,more pork - classic,True,,-1799
263447,2019-03-13T17:26:01.000Z,6.8,more pork - classic,True,,-1198
247419,2019-02-14T08:28:00.000Z,14.2,more pork - classic,True,2400,
170695,2018-09-08T15:32:03.000Z,56.5,more pork - classic,True,,-8936
197522,2018-11-18T08:10:00.000Z,19.2,more pork - classic,True,1800,
257743,2019-03-03T07:36:00.000Z,58.9,more pork - classic,True,600,
279042,2019-04-14T07:23:00.000Z,54.5,more pork - classic,True,3600,
203451,2018-12-01T16:02:00.000Z,21.6,more pork - classic,True,,-1199
246078,2019-02-11T12:51:02.000Z,57.0,more pork - classic,True,,-15837
242974,2019-02-05T12:58:03.000Z,26.8,more pork - classic,True,,-14996
168097,2018-08-25T12:20:02.000Z,28.9,more pork - classic,True,,-21657
222428,2019-01-05T08:23:00.000Z,4.4,more pork - classic,True,600,
208384,2018-12-09T13:01:03.000Z,21.2,more pork - classic,True,,-11996
209215,2018-12-11T08:32:00.000Z,8.2,more pork - classic,True,1800,
257159,2019-03-01T16:54:00.000Z,7.8,more pork - classic,True,,-2399
177097,2018-09-25T16:34:01.000Z,54.7,more pork - classic,True,,-3598
221803,2019-01-04T10:13:02.000Z,52.8,more pork - classic,True,7202,
233472,2019-01-26T16:17:01.000Z,21.4,more pork - classic,True,,-2398
214637,2018-12-22T14:10:02.000Z,6.3,more pork - classic,True,,-8097
166766,2018-08-11T06:38:00.000Z,52.6,more pork - classic,True,1800,
203451,2018-12-01T16:02:00.000Z,22.9,more pork - classic,True,,-1199
203260,2018-12-01T08:34:00.000Z,0.5,more pork - classic,True,2400,
238013,2019-01-29T08:14:00.000Z,44.4,more pork - classic,True,600,
202173,2018-11-29T08:12:00.000Z,35.5,more pork - classic,True,1200,
210147,2018-12-13T12:04:03.000Z,5.9,more pork - classic,True,,-15416
257579,2019-03-02T16:27:05.000Z,39.6,more pork - classic,True,,-4074
197528,2018-11-18T11:40:02.000Z,15.2,more pork - classic,True,,-17217
243945,2019-02-07T08:06:00.000Z,31.3,more pork - classic,True,600,
200860,2018-11-26T08:39:00.000Z,55.1,more pork - classic,True,3000,
210265,2018-12-13T15:31:00.000Z,10.3,more pork - classic,True,,-2999
173917,2018-09-14T16:51:00.000Z,3.5,more pork - classic,True,,-3599
208732,2018-12-10T08:32:00.000Z,41.6,more pork - classic,True,1800,
202333,2018-11-29T12:52:03.000Z,19.4,more pork - classic,True,,-12596
213664,2018-12-20T15:54:00.000Z,57.2,more pork - classic,True,,-1799
211221,2018-12-16T14:06:03.000Z,30.8,more pork - classic,True,,-8156
198919,2018-11-22T16:05:00.000Z,18.2,more pork - classic,True,,-1199
247524,2019-02-14T16:48:00.000Z,27.8,more pork - classic,True,,-1799
225217,2019-01-10T15:13:05.000Z,26.2,more pork - classic,True,,-5214
200981,2018-11-26T15:43:00.000Z,34.9,more pork - classic,True,,-2399
259115,2019-03-05T07:43:01.000Z,7.4,more pork - classic,True,1201,
197295,2018-11-17T15:58:01.000Z,58.9,more pork - classic,True,,-1798
210147,2018-12-13T12:04:03.000Z,11.6,more pork - classic,True,,-15416
259891,2019-03-07T07:40:00.000Z,55.8,more pork - classic,True,1200,
176494,2018-09-23T10:44:00.000Z,53.4,more pork - classic,True,14400,
200982,2018-11-26T15:53:00.000Z,49.2,more pork - classic,True,,-1799
279577,2019-04-15T08:22:01.000Z,30.3,more pork - classic,True,7201,
166675,2018-08-10T06:47:00.000Z,38.7,more pork - classic,True,2400,
245587,2019-02-10T08:53:00.000Z,31.1,more pork - classic,True,3600,
196647,2018-11-15T15:39:01.000Z,25.7,more pork - classic,True,,-2998
223063,2019-01-06T09:13:00.000Z,45.0,more pork - classic,True,3600,
205434,2018-12-05T16:11:00.000Z,40.3,more pork - classic,True,,-599
214071,2018-12-21T15:54:00.000Z,52.9,more pork - classic,True,,-1799
209344,2018-12-11T15:41:00.000Z,9.1,more pork - classic,True,,-2399
184379,2018-10-13T14:02:01.000Z,53.7,more pork - classic,True,,-11098
250403,2019-02-18T17:03:01.000Z,7.2,more pork - classic,True,,-1198
173356,2018-09-14T06:57:00.000Z,29.1,more pork - classic,True,1200,
203772,2018-12-02T08:55:00.000Z,17.3,more pork - classic,True,3600,
264617,2019-03-16T15:07:05.000Z,47.9,more pork - classic,True,,-9714
245045,2019-02-09T08:14:00.000Z,43.2,more pork - classic,True,1200,
202173,2018-11-29T08:12:00.000Z,14.9,more pork - classic,True,1200,
257743,2019-03-03T07:36:00.000Z,26.6,more pork - classic,True,600,
179922,2018-10-03T07:13:00.000Z,7.9,more pork - classic,True,1200,
177191,2018-09-26T07:17:00.000Z,46.9,more pork - classic,True,1800,
196647,2018-11-15T15:39:01.000Z,32.2,more pork - classic,True,,-2998
203451,2018-12-01T16:02:00.000Z,23.4,more pork - classic,True,,-1199
276841,2019-04-09T08:30:02.000Z,2.6,more pork - classic,True,7202,
166198,2018-08-05T06:33:00.000Z,24.2,more pork - classic,True,1800,
259892,2019-03-07T07:50:01.000Z,4.2,more pork - classic,True,1801,
206869,2018-12-07T16:11:00.000Z,0.7,more pork - classic,True,,-599
200861,2018-11-26T08:49:00.000Z,23.2,more pork - classic,True,3600,
208384,2018-12-09T13:01:03.000Z,15.1,more pork - classic,True,,-11996
165745,2018-08-01T06:20:00.000Z,38.8,more pork - classic,True,1200,
203954,2018-12-02T12:55:03.000Z,57.3,more pork - classic,True,,-12356
276841,2019-04-09T08:30:02.000Z,46.2,more pork - classic,True,7202,
177820,2018-09-29T16:48:00.000Z,29.7,more pork - classic,True,,-2399
211126,2018-12-16T10:06:01.000Z,22.4,more pork - classic,True,7201,
223063,2019-01-06T09:13:00.000Z,10.5,more pork - classic,True,3600,
176246,2018-09-22T07:33:00.000Z,0.4,more pork - classic,True,3000,
242974,2019-02-05T12:58:03.000Z,31.5,more pork - classic,True,,-14996
169839,2018-09-06T14:30:03.000Z,27.0,more pork - classic,True,,-12836
299254,2019-05-08T15:54:02.000Z,53.4,more pork - classic,True,,-9777
204466,2018-12-03T13:55:03.000Z,10.9,more pork - classic,True,,-8756
210530,2018-12-14T13:05:03.000Z,3.4,more pork - classic,True,,-11816
191867,2018-11-01T16:33:00.000Z,43.6,more pork - classic,True,,-599
193593,2018-11-08T13:29:01.000Z,14.2,more pork - classic,True,,-11158
279577,2019-04-15T08:22:01.000Z,35.3,more pork - classic,True,7201,
178731,2018-10-02T07:02:00.000Z,2.2,more pork - classic,True,600,
165856,2018-08-02T06:41:00.000Z,23.1,more pork - classic,True,2400,
257743,2019-03-03T07:36:00.000Z,53.2,more pork - classic,True,600,
247524,2019-02-14T16:48:00.000Z,20.7,more pork - classic,True,,-1799
227378,2019-01-15T10:12:00.000Z,14.3,more pork - classic,True,7200,
173356,2018-09-14T06:57:00.000Z,33.3,more pork - classic,True,1200,
179922,2018-10-03T07:13:00.000Z,15.0,more pork - classic,True,1200,
190423,2018-10-29T15:46:01.000Z,56.7,more pork - classic,True,,-3598
198919,2018-11-22T16:05:00.000Z,14.0,more pork - classic,True,,-1199
173356,2018-09-14T06:57:00.000Z,17.8,more pork - classic,True,1200,
179922,2018-10-03T07:13:00.000Z,56.0,more pork - classic,True,1200,
247524,2019-02-14T16:48:00.000Z,53.3,more pork - classic,True,,-1799
245591,2019-02-10T12:53:03.000Z,6.7,more pork - classic,True,,-15656
202338,2018-11-29T15:42:00.000Z,44.5,more pork - classic,True,,-2399
166766,2018-08-11T06:38:00.000Z,54.9,more pork - classic,True,1800,
197528,2018-11-18T11:40:02.000Z,44.5,more pork - classic,True,,-17217
186635,2018-10-20T07:29:00.000Z,10.5,more pork - classic,True,1200,
249664,2019-02-16T16:41:00.000Z,0.8,more pork - classic,True,,-2399
203451,2018-12-01T16:02:00.000Z,0.5,more pork - classic,True,,-1199
166356,2018-08-06T18:05:00.000Z,14.9,more pork - classic,True,,-2399
198830,2018-11-22T12:44:02.000Z,18.5,more pork - classic,True,,-13257
206869,2018-12-07T16:11:00.000Z,9.6,more pork - classic,True,,-599
229626,2019-01-19T13:10:03.000Z,33.2,more pork - classic,True,,-13136
193554,2018-11-08T09:29:00.000Z,42.6,more pork - classic,True,7200,
163409,2018-07-07T13:42:02.000Z,2.0,more pork - classic,True,,-19377
214908,2018-12-22T15:35:00.000Z,53.1,more pork - classic,True,,-2999
247524,2019-02-14T16:48:00.000Z,24.1,more pork - classic,True,,-1799
245045,2019-02-09T08:14:00.000Z,57.8,more pork - classic,True,1200,
226634,2019-01-13T16:23:00.000Z,6.2,more pork - classic,True,,-1199
210862,2018-12-15T14:05:04.000Z,53.3,more pork - classic,True,,-8215
177970,2018-09-30T07:30:00.000Z,43.4,more pork - classic,True,2400,
176494,2018-09-23T10:44:00.000Z,16.1,more pork - classic,True,14400,
245591,2019-02-10T12:53:03.000Z,37.5,more pork - classic,True,,-15656
168424,2018-08-28T06:53:00.000Z,11.2,more pork - classic,True,1800,
234304,2019-01-28T16:39:00.000Z,24.9,more pork - classic,True,,-1199
168097,2018-08-25T12:20:02.000Z,41.8,more pork - classic,True,,-21657
197530,2018-11-18T13:40:02.000Z,1.1,more pork - classic,True,,-10017
259446,2019-03-06T08:01:00.000Z,44.2,more pork - classic,True,2400,
164151,2018-07-15T18:12:00.000Z,17.3,more pork - classic,True,,-2999
250403,2019-02-18T17:03:01.000Z,18.9,more pork - classic,True,,-1198
206580,2018-12-07T10:59:01.000Z,28.9,more pork - classic,True,10801,
319256,2019-06-11T18:32:01.000Z,17.5,more pork - classic,True,,-1798
208383,2018-12-09T12:01:02.000Z,10.1,more pork - classic,True,,-15597
247524,2019-02-14T16:48:00.000Z,22.2,more pork - classic,True,,-1799
267201,2019-03-21T10:59:03.000Z,11.7,more pork - classic,True,14403,
200448,2018-11-25T15:33:00.000Z,46.1,more pork - classic,True,,-2999
202333,2018-11-29T12:52:03.000Z,53.3,more pork - classic,True,,-12596
197915,2018-11-19T15:57:00.000Z,25.9,more pork - classic,True,,-1799
238013,2019-01-29T08:14:00.000Z,39.7,more pork - classic,True,600,
299254,2019-05-08T15:54:02.000Z,27.2,more pork - classic,True,,-9777
203260,2018-12-01T08:34:00.000Z,25.3,more pork - classic,True,2400,
219633,2018-12-30T16:10:00.000Z,1.6,more pork - classic,True,,-1199
169704,2018-09-05T17:35:00.000Z,41.8,more pork - classic,True,,-1799
202334,2018-11-29T13:52:03.000Z,4.7,more pork - classic,True,,-8996
245045,2019-02-09T08:14:00.000Z,48.3,more pork - classic,True,1200,
168354,2018-08-27T15:22:03.000Z,52.5,more pork - classic,True,,-10556
257159,2019-03-01T16:54:00.000Z,2.1,more pork - classic,True,,-2399
234203,2019-01-28T10:05:00.000Z,33.0,more pork - classic,True,7200,
223062,2019-01-06T09:03:00.000Z,17.1,more pork - classic,True,3000,
244613,2019-02-08T16:52:00.000Z,35.4,more pork - classic,True,,-1199
267201,2019-03-21T10:59:03.000Z,20.5,more pork - classic,True,14403,
187308,2018-10-22T15:55:01.000Z,49.2,more pork - classic,True,,-3598
232668,2019-01-25T08:47:00.000Z,7.4,more pork - classic,True,2400,
206580,2018-12-07T10:59:01.000Z,3.6,more pork - classic,True,10801,
206170,2018-12-06T15:21:01.000Z,15.0,more pork - classic,True,,-3598
266300,2019-03-19T09:02:00.000Z,5.9,more pork - classic,True,7200,
246078,2019-02-11T12:51:02.000Z,43.5,more pork - classic,True,,-15837
197294,2018-11-17T15:48:00.000Z,20.8,more pork - classic,True,,-2399
281912,2019-04-20T06:25:00.000Z,19.0,more pork - classic,True,600,
210603,2018-12-14T15:42:00.000Z,56.1,more pork - classic,True,,-2399
197523,2018-11-18T08:20:00.000Z,54.1,more pork - classic,True,2400,
192616,2018-11-04T16:29:00.000Z,53.4,more pork - classic,True,,-599
279682,2019-04-15T12:22:03.000Z,35.8,more pork - classic,True,,-21236
168097,2018-08-25T12:20:02.000Z,50.0,more pork - classic,True,,-21657
267201,2019-03-21T10:59:03.000Z,7.9,more pork - classic,True,14403,
209344,2018-12-11T15:41:00.000Z,25.3,more pork - classic,True,,-2399
242974,2019-02-05T12:58:03.000Z,17.1,more pork - classic,True,,-14996
200981,2018-11-26T15:43:00.000Z,52.9,more pork - classic,True,,-2399
245718,2019-02-10T16:54:00.000Z,2.4,more pork - classic,True,,-1199
194576,2018-11-10T14:31:04.000Z,50.0,more pork - classic,True,,-7375
251219,2019-02-20T08:31:00.000Z,37.6,more pork - classic,True,3000,
202338,2018-11-29T15:42:00.000Z,20.0,more pork - classic,True,,-2399
226041,2019-01-12T16:12:00.000Z,55.2,more pork - classic,True,,-1799
216051,2018-12-24T16:16:01.000Z,50.5,more pork - classic,True,,-598
263960,2019-03-14T17:27:00.000Z,33.2,more pork - classic,True,,-1199
206580,2018-12-07T10:59:01.000Z,21.0,more pork - classic,True,10801,
202338,2018-11-29T15:42:00.000Z,14.5,more pork - classic,True,,-2399
210147,2018-12-13T12:04:03.000Z,31.9,more pork - classic,True,,-15416
203955,2018-12-02T13:55:04.000Z,4.4,more pork - classic,True,,-8755
198916,2018-11-22T15:35:00.000Z,7.4,more pork - classic,True,,-2999
199357,2018-11-23T15:54:00.000Z,41.9,more pork - classic,True,,-1799
163964,2018-07-13T18:03:00.000Z,9.5,more pork - classic,True,,-3599
167740,2018-08-22T06:47:00.000Z,41.1,more pork - classic,True,1800,
209344,2018-12-11T15:41:00.000Z,24.8,more pork - classic,True,,-2399
195102,2018-11-11T14:32:04.000Z,9.6,more pork - classic,True,,-7255
195468,2018-11-12T14:33:06.000Z,32.8,more pork - classic,True,,-7133
246078,2019-02-11T12:51:02.000Z,49.3,more pork - classic,True,,-15837
206580,2018-12-07T10:59:01.000Z,44.9,more pork - classic,True,10801,
216051,2018-12-24T16:16:01.000Z,57.3,more pork - classic,True,,-598
195203,2018-11-11T16:03:00.000Z,12.9,more pork - classic,True,,-1799
211221,2018-12-16T14:06:03.000Z,8.8,more pork - classic,True,,-8156
197294,2018-11-17T15:48:00.000Z,7.7,more pork - classic,True,,-2399
244613,2019-02-08T16:52:00.000Z,36.0,more pork - classic,True,,-1199
247042,2019-02-13T16:47:00.000Z,20.8,more pork - classic,True,,-1799
252819,2019-02-22T17:17:00.000Z,51.4,more pork - classic,True,,-599
186680,2018-10-20T14:09:05.000Z,15.9,more pork - classic,True,,-10074
206170,2018-12-06T15:21:01.000Z,30.1,more pork - classic,True,,-3598
246434,2019-02-12T08:00:00.000Z,34.3,more pork - classic,True,600,
229626,2019-01-19T13:10:03.000Z,56.8,more pork - classic,True,,-13136
171696,2018-09-11T09:34:02.000Z,22.8,more pork - classic,True,10802,
257743,2019-03-03T07:36:00.000Z,47.9,more pork - classic,True,600,
263447,2019-03-13T17:26:01.000Z,33.5,more pork - classic,True,,-1198
206167,2018-12-06T13:58:03.000Z,54.3,more pork - classic,True,,-8576
282153,2019-04-20T17:15:05.000Z,9.0,more pork - classic,True,,-3954
193555,2018-11-08T10:29:00.000Z,20.2,more pork - classic,True,10800,
245587,2019-02-10T08:53:00.000Z,31.4,more pork - classic,True,3600,
202338,2018-11-29T15:42:00.000Z,35.6,more pork - classic,True,,-2399
177191,2018-09-26T07:17:00.000Z,33.2,more pork - classic,True,1800,
257579,2019-03-02T16:27:05.000Z,29.2,more pork - classic,True,,-4074
193593,2018-11-08T13:29:01.000Z,16.0,more pork - classic,True,,-11158
210862,2018-12-15T14:05:04.000Z,40.6,more pork - classic,True,,-8215
295860,2019-05-02T16:00:03.000Z,36.3,more pork - classic,True,,-9116
302185,2019-05-13T14:49:06.000Z,5.2,more pork - classic,True,,-13913
202334,2018-11-29T13:52:03.000Z,20.1,more pork - classic,True,,-8996
201804,2018-11-28T10:51:02.000Z,13.8,more pork - classic,True,10802,
210530,2018-12-14T13:05:03.000Z,21.7,more pork - classic,True,,-11816
202334,2018-11-29T13:52:03.000Z,33.5,more pork - classic,True,,-8996
218113,2018-12-27T15:12:04.000Z,18.0,more pork - classic,True,,-4555
169839,2018-09-06T14:30:03.000Z,53.8,more pork - classic,True,,-12836
201336,2018-11-27T10:50:01.000Z,38.6,more pork - classic,True,10801,
238887,2019-01-31T10:02:00.000Z,42.0,more pork - classic,True,7200,
303227,2019-05-15T09:47:00.000Z,2.0,more pork - classic,True,14400,
198919,2018-11-22T16:05:00.000Z,21.4,more pork - classic,True,,-1199
164870,2018-07-23T14:53:02.000Z,32.6,more pork - classic,True,,-14637
249664,2019-02-16T16:41:00.000Z,40.6,more pork - classic,True,,-2399
168718,2018-08-29T17:55:00.000Z,55.8,more pork - classic,True,,-1199
246895,2019-02-13T08:39:00.000Z,6.1,more pork - classic,True,3000,
276841,2019-04-09T08:30:02.000Z,36.8,more pork - classic,True,7202,
205434,2018-12-05T16:11:00.000Z,49.8,more pork - classic,True,,-599
204964,2018-12-04T08:26:00.000Z,18.9,more pork - classic,True,1800,
202672,2018-11-30T08:53:00.000Z,43.6,more pork - classic,True,3600,
221380,2019-01-03T16:03:00.000Z,8.3,more pork - classic,True,,-1799
200982,2018-11-26T15:53:00.000Z,47.3,more pork - classic,True,,-1799
299683,2019-05-09T06:43:00.000Z,15.9,more pork - classic,True,3000,
245045,2019-02-09T08:14:00.000Z,22.1,more pork - classic,True,1200,
173017,2018-09-13T17:43:01.000Z,56.9,more pork - classic,True,,-598
232668,2019-01-25T08:47:00.000Z,49.6,more pork - classic,True,2400,
226440,2019-01-13T08:52:00.000Z,34.4,more pork - classic,True,2400,
246895,2019-02-13T08:39:00.000Z,43.6,more pork - classic,True,3000,
203451,2018-12-01T16:02:00.000Z,5.7,more pork - classic,True,,-1199
200982,2018-11-26T15:53:00.000Z,54.6,more pork - classic,True,,-1799
197528,2018-11-18T11:40:02.000Z,52.8,more pork - classic,True,,-17217
201336,2018-11-27T10:50:01.000Z,32.1,more pork - classic,True,10801,
221376,2019-01-03T15:43:00.000Z,28.4,more pork - classic,True,,-2999
299254,2019-05-08T15:54:02.000Z,3.3,more pork - classic,True,,-9777
163409,2018-07-07T13:42:02.000Z,56.8,more pork - classic,True,,-19377
171696,2018-09-11T09:34:02.000Z,20.7,more pork - classic,True,10802,
201448,2018-11-27T15:33:00.000Z,24.7,more pork - classic,True,,-2999
247042,2019-02-13T16:47:00.000Z,57.5,more pork - classic,True,,-1799
164151,2018-07-15T18:12:00.000Z,38.4,more pork - classic,True,,-2999
203267,2018-12-01T13:54:04.000Z,18.5,more pork - classic,True,,-8875
193319,2018-11-07T07:58:00.000Z,4.9,more pork - classic,True,1800,
226042,2019-01-12T16:22:01.000Z,46.9,more pork - classic,True,,-1198
252819,2019-02-22T17:17:00.000Z,56.3,more pork - classic,True,,-599
200448,2018-11-25T15:33:00.000Z,16.3,more pork - classic,True,,-2999
163398,2018-07-07T08:42:00.000Z,27.1,more pork - classic,True,10800,
175523,2018-09-18T16:45:00.000Z,25.8,more pork - classic,True,,-3599
189839,2018-10-28T16:07:00.000Z,2.2,more pork - classic,True,,-2399
204466,2018-12-03T13:55:03.000Z,44.5,more pork - classic,True,,-8756
206170,2018-12-06T15:21:01.000Z,7.4,more pork - classic,True,,-3598
234303,2019-01-28T16:29:01.000Z,6.3,more pork - classic,True,,-1798
195470,2018-11-12T15:42:00.000Z,36.2,more pork - classic,True,,-2999
319256,2019-06-11T18:32:01.000Z,44.6,more pork - classic,True,,-1798
200981,2018-11-26T15:43:00.000Z,6.0,more pork - classic,True,,-2399
221380,2019-01-03T16:03:00.000Z,26.3,more pork - classic,True,,-1799
210862,2018-12-15T14:05:04.000Z,34.0,more pork - classic,True,,-8215
221376,2019-01-03T15:43:00.000Z,21.9,more pork - classic,True,,-2999
164136,2018-07-15T12:47:02.000Z,24.5,more pork - classic,True,,-22497
229626,2019-01-19T13:10:03.000Z,44.3,more pork - classic,True,,-13136
247042,2019-02-13T16:47:00.000Z,39.0,more pork - classic,True,,-1799
254030,2019-02-24T17:19:00.000Z,38.0,more pork - classic,True,,-599
251219,2019-02-20T08:31:00.000Z,6.1,more pork - classic,True,3000,
202675,2018-11-30T11:53:02.000Z,50.4,more pork - classic,True,,-16137
200982,2018-11-26T15:53:00.000Z,29.0,more pork - classic,True,,-1799
167740,2018-08-22T06:47:00.000Z,46.0,more pork - classic,True,1800,
203260,2018-12-01T08:34:00.000Z,30.8,more pork - classic,True,2400,
201804,2018-11-28T10:51:02.000Z,42.7,more pork - classic,True,10802,
193593,2018-11-08T13:29:01.000Z,20.0,more pork - classic,True,,-11158
202333,2018-11-29T12:52:03.000Z,38.9,more pork - classic,True,,-12596
167112,2018-08-15T07:02:00.000Z,48.7,more pork - classic,True,3000,
198916,2018-11-22T15:35:00.000Z,24.8,more pork - classic,True,,-2999
263663,2019-03-14T07:40:00.000Z,57.4,more pork - classic,True,1800,
197295,2018-11-17T15:58:01.000Z,54.5,more pork - classic,True,,-1798
193319,2018-11-07T07:58:00.000Z,33.3,more pork - classic,True,1800,
208383,2018-12-09T12:01:02.000Z,32.1,more pork - classic,True,,-15597
186680,2018-10-20T14:09:05.000Z,20.4,more pork - classic,True,,-10074
166134,2018-08-04T16:02:02.000Z,25.3,more pork - classic,True,,-9897
281912,2019-04-20T06:25:00.000Z,26.6,more pork - classic,True,600,
246434,2019-02-12T08:00:00.000Z,42.9,more pork - classic,True,600,
166807,2018-08-11T18:29:00.000Z,31.0,more pork - classic,True,,-599
214909,2018-12-22T15:45:00.000Z,21.0,more pork - classic,True,,-2399
204307,2018-12-03T10:55:02.000Z,50.9,more pork - classic,True,10802,
168003,2018-08-24T17:22:00.000Z,27.8,more pork - classic,True,,-3599
197523,2018-11-18T08:20:00.000Z,33.8,more pork - classic,True,2400,
204471,2018-12-03T15:51:00.000Z,55.4,more pork - classic,True,,-1799
163409,2018-07-07T13:42:02.000Z,36.9,more pork - classic,True,,-19377
232668,2019-01-25T08:47:00.000Z,24.9,more pork - classic,True,2400,
189948,2018-10-28T16:27:00.000Z,60.1,more pork - classic,True,,-1199
257155,2019-03-01T15:29:03.000Z,47.8,more pork - classic,True,,-7496
250275,2019-02-18T07:53:00.000Z,51.0,more pork - classic,True,600,
279577,2019-04-15T08:22:01.000Z,26.0,more pork - classic,True,7201,
193319,2018-11-07T07:58:00.000Z,13.9,more pork - classic,True,1800,
291694,2019-04-27T18:17:01.000Z,32.9,more pork - classic,True,,-598
197915,2018-11-19T15:57:00.000Z,45.4,more pork - classic,True,,-1799
202672,2018-11-30T08:53:00.000Z,38.2,more pork - classic,True,3600,
291694,2019-04-27T18:17:01.000Z,59.5,more pork - classic,True,,-598
264617,2019-03-16T15:07:05.000Z,6.9,more pork - classic,True,,-9714
279682,2019-04-15T12:22:03.000Z,15.6,more pork - classic,True,,-21236
201804,2018-11-28T10:51:02.000Z,32.0,more pork - classic,True,10802,
175809,2018-09-19T16:54:00.000Z,48.2,more pork - classic,True,,-2999
169428,2018-09-04T17:37:01.000Z,47.8,more pork - classic,True,,-1798
186507,2018-10-19T16:39:00.000Z,26.6,more pork - classic,True,,-1199
190423,2018-10-29T15:46:01.000Z,57.1,more pork - classic,True,,-3598
198830,2018-11-22T12:44:02.000Z,24.2,more pork - classic,True,,-13257
166356,2018-08-06T18:05:00.000Z,33.4,more pork - classic,True,,-2399
279042,2019-04-14T07:23:00.000Z,5.6,more pork - classic,True,3600,
214637,2018-12-22T14:10:02.000Z,18.6,more pork - classic,True,,-8097
210265,2018-12-13T15:31:00.000Z,4.3,more pork - classic,True,,-2999
221803,2019-01-04T10:13:02.000Z,23.7,more pork - classic,True,7202,
195203,2018-11-11T16:03:00.000Z,30.3,more pork - classic,True,,-1799
177191,2018-09-26T07:17:00.000Z,53.0,more pork - classic,True,1800,
193554,2018-11-08T09:29:00.000Z,8.6,more pork - classic,True,7200,
210862,2018-12-15T14:05:04.000Z,46.7,more pork - classic,True,,-8215
168097,2018-08-25T12:20:02.000Z,45.7,more pork - classic,True,,-21657
177191,2018-09-26T07:17:00.000Z,8.6,more pork - classic,True,1800,
211221,2018-12-16T14:06:03.000Z,50.4,more pork - classic,True,,-8156
254030,2019-02-24T17:19:00.000Z,28.0,more pork - classic,True,,-599
167754,2018-08-22T09:17:01.000Z,24.4,more pork - classic,True,10801,
164330,2018-07-17T18:41:01.000Z,51.2,more pork - classic,True,,-1198
240632,2019-02-02T16:45:00.000Z,24.1,more pork - classic,True,,-1199
211875,2018-12-17T10:07:01.000Z,8.5,more pork - classic,True,7201,
204470,2018-12-03T15:41:00.000Z,13.9,more pork - classic,True,,-2399
291694,2019-04-27T18:17:01.000Z,45.2,more pork - classic,True,,-598
214909,2018-12-22T15:45:00.000Z,7.0,more pork - classic,True,,-2399
232668,2019-01-25T08:47:00.000Z,44.9,more pork - classic,True,2400,
279158,2019-04-14T17:26:00.000Z,28.5,more pork - classic,True,,-2999
245591,2019-02-10T12:53:03.000Z,2.9,more pork - classic,True,,-15656
217399,2018-12-26T15:57:00.000Z,9.5,more pork - classic,True,,-1799
170078,2018-09-07T17:32:00.000Z,7.0,more pork - classic,True,,-1799
169276,2018-09-03T14:28:03.000Z,39.1,more pork - classic,True,,-13196
249475,2019-02-16T07:56:00.000Z,41.1,more pork - classic,True,600,
204964,2018-12-04T08:26:00.000Z,24.4,more pork - classic,True,1800,
209703,2018-12-12T11:03:01.000Z,23.8,more pork - classic,True,,-19078
259115,2019-03-05T07:43:01.000Z,16.1,more pork - classic,True,1201,
257579,2019-03-02T16:27:05.000Z,55.7,more pork - classic,True,,-4074
257155,2019-03-01T15:29:03.000Z,12.1,more pork - classic,True,,-7496
218644,2018-12-28T08:42:01.000Z,17.5,more pork - classic,True,1801,
199356,2018-11-23T15:44:00.000Z,5.7,more pork - classic,True,,-2399
198919,2018-11-22T16:05:00.000Z,39.8,more pork - classic,True,,-1199
291694,2019-04-27T18:17:01.000Z,39.0,more pork - classic,True,,-598
279577,2019-04-15T08:22:01.000Z,9.6,more pork - classic,True,7201,
